"Unique ID","String Flags","Category","Japanese","English Translation","Comments"
"13390","3435921409","Item Description ","バルバトス愛用の戦斧。バルバトスの闘気を受け続け、
現在のような形状に至った、唯一無二の魔斧。","Barbatos’ favorite battle axe. It is the one and only magic axe
that has been subjected to the fighting spirit of Barbatos.",""
"13391","3435921409","Item Description ","バルバトス愛用の戦斧。バルバトスの闘気を受け続け、
現在のような形状に至った、唯一無二の魔斧。","Barbatos’ favorite battle axe. It is the one and only magic axe
that has been subjected to the fighting spirit of Barbatos.",""
"13392","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13393","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13394","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire.",""
"13395","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13396","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire.",""
"13397","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13398","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire.",""
"13399","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13400","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire.",""
"13401","3435921409","Item Description ","ディムロス・ティンバーという人物の人格を投射した剣。
炎の力を宿している。火属性付与。","This sword projects the personality of Dymlos Timber.
It is imbued with the power of fire. Fire attributed.",""
"13402","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13403","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13404","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13405","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13406","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13407","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13408","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13409","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13410","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13411","3435921409","Item Description ","ピエール・ド・シャルティエという人物の人格を投射した剣。
大地の力を宿している。土属性付与。","A sword that projects the personality of Pierre de Chaltier.
It contains the power of the earth. Earth attributed.",""
"13412","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13413","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13414","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13415","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13416","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13417","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13418","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13419","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13420","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13421","3435921409","Item Description ","ラヴィル・クレメンテという人物の人格を投射した剣。
光の力を宿している。光属性付与。","This sword projects the personality of Laville Clemente. It is imbued
with the power of light. Light attributed.",""
"13422","3435921409","Item Description ","革製の鎧。動きやすく初級冒険者が好んで身につける。","Leather armor. Easy to move and worn by beginner adventurers.",""
"13423","3435921409","Item Description ","幅２センチほどの金属輪を編みこんで作った鎧。","Armor made of woven metal rings about 2 cm wide.",""
"13424","3435921409","Item Description ","直径４センチほどの金属輪を革に縫いつけた鎧。","Armor with metal rings about 4 cm in diameter sewn into the leather.",""
"13425","3435921409","Item Description ","チェインメイルの胸部に金属板をあてて強化した鎧。","Armor reinforced by applying a metal plate to the chest of the chainmail.",""
"13426","3435921409","Item Description ","金属板が細かく分かれており、可動部分はチェインメイルで
覆われている。強度と動きやすさを兼ね備えた鎧。","The metal plate is finely divided and the moving parts are covered
with chains. This armor combines strength and ease of movement.",""
"13427","3435921409","Item Description ","全身をミスリルで覆った鎧。非常に軽く、かつ丈夫。
求められる機能を備えた一品。","Armor completely covered in mithril. Very light and strong. 
A piece with the sought-after functionality.",""
"13428","3435921409","Item Description ","上位の騎士にのみ支給される高級鎧。デザイン性も高く
どんな中身でもそれなりに見える。光属性付与。","High-grade armor provided only to high-ranking knights. Looks adequate 
no matter who’s in it. Light attributed.",""
"13429","3435921409","Item Description ","反射の名を冠した鎧。
魔法を跳ね返すわけではないが非常に堅固。","Armor that bears the name of reflection. Does not 
repel magic, but it is very solid.",""
"13430","3435921409","Item Description ","ミスリルアーマーをベースに、魔法処理を施して
防御力を高めた魔法の鎧。","A magical armor based on Mithril Armor that has been
enchanted with magic to increase its defensive power.",""
"13431","3435921409","Item Description ","名工が魂を込めて作った無二の傑作。あらゆる攻撃を通さず、
身につけるものに重さを感じさせないという。","A masterpiece made by a master craftsman with his soul. Said to be impervious to all attacks and weightless on the wearer.",""
"13432","3435921409","Item Description ","“要塞”という名前にふさわしい堅牢な重鎧。
大斧の一撃もはじき返すといわれる。","A heavy, sturdy suit of armor worthy of the name ’fortress’.
Said to repel even a blow from a great axe.",""
"13433","3435921409","Item Description ","反射した光が星の輝きにも見えることからこの名がついた。","The name comes from the fact that the reflected
light looks like the glow of a star.",""
"13434","3435921409","Item Description ","輝く黄金の鎧。古代伝説の勇者の所持品といわれる。","A shining golden armor. Said to have belonged
to the heroes of an ancient legend.",""
"13435","3435921409","Item Description ","革製の軽鎧。動きやすく初級冒険者が好んで身につける。","Light armor made of leather. Easy to move in
and is a favorite of beginner adventurers.",""
"13436","3435921409","Item Description ","鋼製のプレートを用いた軽鎧。","Light armor with steel plates.",""
"13437","3435921409","Item Description ","魔物の鱗を重ねて作られた鎧。動きやすく、
強度もかなりのもの。水属性付与。","Armor made of layers of demon scales. Easy to move,
and very strong. Water attributed.",""
"13438","3435921409","Item Description ","ミスリルを用いた軽鎧。
とても軽く、身につけていることを忘れるほど。","Light armor made of mithril. So light that you forget you are wearing it.",""
"13439","3435921409","Item Description ","特殊加工で非常に軽い。流星のように動けると宣伝されている。","Specially processed to be extremely lightweight. Advertised as 
being able to move like a meteor.",""
"13440","3435921409","Item Description ","水を受け流すようにデザインされた鎧。
水属性付与。","Armor designed to absorb water.
Water attributed.",""
"13441","3435921409","Item Description ","金属板が細かく分かれており、可動部分は鎖で補われている。
強度と動きやすさを兼ね備えた軽鎧。","The metal plates are finely divided and the moving parts are supplemented
by chains. This light armor combines strength and ease of movement.",""
"13442","3435921409","Item Description ","この世でもっとも硬いとされる、ダイヤモンドで作られた軽鎧。
とても高価。","Light armor made of diamonds, the hardest 
material on earth. Very expensive.",""
"13443","3435921409","Item Description ","名工が魂を込めて作った無二の傑作。
通常では考えられないほどの防御力を誇る。","A master craftsman has put his soul into this unique masterpiece.
It boasts a level of protection that would normally be unthinkable.",""
"13444","3435921409","Item Description ","炎の力を込めて鍛え上げた軽鎧。
光属性付与。","Light armor forged with the power of fire. Light attributed.",""
"13445","3435921409","Item Description ","魔力を帯びた鎧が月光の元にさらされ、闇の力を纏うに至った。
闇属性付与。","A magical armor that was exposed to the moonlight and came 
to be shrouded in dark power. Darkness attributed.",""
"13446","3435921409","Item Description ","闘いのルーンを刻み込んだ軽鎧。","Light armor inscribed with runes of battle.",""
"13447","3435921409","Item Description ","その昔、黄龍が降りたとされる伝説の闘衣。
武を極めたものに受け継がれてきたという。","The legendary fighting robe that the Yellow Dragon is said to have 
descended from long ago. Passed down to masters the martial arts.",""
"13448","3435921409","Item Description ","丈夫な布でできたクローク。旅行者に人気。","A cloak made of durable fabric. Popular among travelers.",""
"13449","3435921409","Item Description ","絹製のローブ。着るものに気品を与える。","A robe made of silk. Gives elegance to the wearer.",""
"13450","3435921409","Item Description ","雷の耐性を持つ特殊な素材でできたマント。
雷属性付与。","A cloak made of a special material that is resistant
to lightning. Lightning attributed.",""
"13451","3435921409","Item Description ","純粋な心を持つものだけが着ることを許されるという
純白のクローク。光属性付与。","Only those with pure hearts are able to wear it. 
A pure white cloak. Light attributed.",""
"13452","3435921409","Item Description ","霧のような薄い布でできているローブ。","A robe made of a thin, misty cloth.",""
"13453","3435921409","Item Description ","ミスリルを糸状にして縫いつけたローブ。","A robe made of mithril sewn into threads.",""
"13454","3435921409","Item Description ","身に着けたものの血を欲するという、魔力が込められたローブ。
闇属性付与。","A robe imbued with magic that makes it desire the blood of the wearer.
Darkness attributed.",""
"13455","3435921409","Item Description ","大空のように澄んだ青色をしたローブ。
水属性付与。","A robe as clear and blue as the sky.
Grants the water attribute.",""
"13456","3435921409","Item Description ","身につけたものの精神に感応し魔力を高めるという。","It is said to enhance magical power by sensing the spirit of the wearer.",""
"13457","3435921409","Item Description ","古代の魔術師が身につけていたといわれるローブ。","A robe said to have been worn by ancient magicians.",""
"13458","3435921409","Item Description ","至高神の祝福を受けたといわれる聖衣。
雷属性付与。","A holy robe said to have been blessed by the
supreme god. Lightning attributed.",""
"13459","3435921409","Item Description ","祝福のルーンを刺繍したクローク。
身につけたものを暖かな光で護ってくれる。","A cloak embroidered with blessed runes.
Protects the wearer with a warm light.",""
"13460","3435921409","Item Description ","人生の無常を憂いた高僧の意思が込められたローブ。
下手な鎧よりもはるかに高い強度を見せる。","A robe filled with the will of a high priest who was concerned about the
impermanence of life. Shows much greater strength than inferior armor.",""
"13461","3435921409","Item Description ","火炎防御の魔法が施された魔法のスカーフ。
火属性付与。","A magical scarf enchanted with fire protection. Fire attributed."," スカーフ=Scarf"
"13462","3435921409","Item Description ","火炎防御の魔法が施された魔法のお守り。
火属性付与。","A magical amulet enchanted with fire protection. Fire attributed.","お守り=amulet"
"13463","3435921409","Item Description ","燃えるような赤の守護石。
火属性付与。","A fiery red guardian stone.
Fire attributed.",""
"13464","3435921409","Item Description ","氷結防御の魔法が施された魔法のスカーフ。
氷属性付与。","A magical scarf with enchanted ice protection. Ice attributed."," スカーフ=Scarf"
"13465","3435921409","Item Description ","氷結防御の魔法が施された魔法のお守り。
氷属性付与。","A magical amulet with enchanted ice protection. Ice attributed.","お守り=amulet"
"13466","3435921409","Item Description ","目もさえるほど鮮やかな青の守護石。
氷属性付与。","A blindingly bright blue guardian stone.
Ice attributed.",""
"13467","3435921409","Item Description ","土属性防御の魔法が施された魔法のスカーフ。
土属性付与。","A magical scarf enchanted with earth defense. 
Earth attributed."," スカーフ=Scarf"
"13468","3435921409","Item Description ","土属性防御の魔法が施された魔法のお守り。
土属性付与。","A magical amulet enchanted with earth defense. 
Earth attributed.","お守り=amulet"
"13469","3435921409","Item Description ","あたたかさすら感じさせる深紅の守護石。
土属性付与。","A crimson guardian stone that even gives
a warm feeling. Earth attributed.",""
"13470","3435921409","Item Description ","風属性防御の魔法が施された魔法のスカーフ
風属性攻撃のダメージを１０％カットしてくれる。","A magical scarf enchanted with wind protection. 
Cuts the damage of wind attacks by 10%."," スカーフ=Scarf"
"13471","3435921409","Item Description ","風属性防御の魔法が施された魔法のお守り
風属性攻撃のダメージを３０％カットしてくれる。","A magical amulet with enchanted wind protection. 
Cuts the damage of wind attacks by 30%.","お守り=amulet"
"13472","3435921409","Item Description ","透き通った青に虹の光を携えた守護石。
風属性付与。","A guardian stone of clear blue with rainbow light.
Wind attributed.",""
"13473","3435921409","Item Description ","魔力を込めたエメラルドを使用した指輪。
精神力を高めＴＰ消費量を本来の３／４にしてくれる。","A ring made of emeralds imbued with magical powers. Increases mental
power and reduces TP consumption to 3/4 of its original amount.",""
"13474","3435921409","Item Description ","妖精を宿した魔法の指輪。
精神力を高めＴＰ消費量を本来の１／２にしてくれる。","A magical ring that possesses fairies. Increases mental power
and reduces TP consumption to half of its original amount.",""
"13475","3435921409","Item Description ","変わり者の名工が作った魔法のお守り。
気絶時間を半分にしてくれる。","A magical amulet made by an eccentric master
craftsman. Cuts the fainting time in half.","お守り=amulet"
"13476","3435921409","Item Description ","変わり者の名工が作った魔法のお守り。
気絶を防止してくれる。","A magical amulet made by an eccentric
master craftsman. Prevents fainting.","お守り=amulet"
"13477","3435921409","Item Description ","革製マント。防具として十分機能する。
物防と術防を３％アップしてくれる。","A Leather cloak. Functions well as armor.
Increases the P.DEF and T.DEF by 3%",""
"13478","3435921409","Item Description ","盗賊が好んで使う黒マント。
敏捷を１０％アップしてくれる。","A black cloak favored by thieves.
Increases agility by 10%.",""
"13479","3435921409","Item Description ","赤と黄色のメノウを合わせた装飾品。
ＨＰの最大値を１０％アップしてくれる。","An ornament made of red and yellow agate.
It increases the maximum HP by 10%.",""
"13480","3435921409","Item Description ","邪気、怨念など悪い気を払い、心身を良い状態に保つという。
ＨＰの最大値を３０％アップしてくれる。","It is said to dispel evil spirits, grudges, and other bad spirits and keep
the body and mind in good condition. Increases maximum HP by 30%.",""
"13481","3435921409","Item Description ","光を受けて淡く光る石。その淡い光は安らぎを与える。
ＴＰの最大値を１０％アップしてくれる。","A stone that glows faintly in the light. Its pale light gives
peace of mind. Increases maximum TP by 10%.",""
"13482","3435921409","Item Description ","感受性を豊かにしてくれる効果がある。
ＴＰの最大値を３０％アップしてくれる。","Has a sensitizing effect. Increases the maximum TP by 30%.",""
"13483","3435921409","Item Description ","偉大な戦士が使っていた紋章。
物攻を１０％アップしてくれる。","A crest used by great warriors.
Increases P.ATK by 10%.",""
"13484","3435921409","Item Description ","深い藍色のタリスマン。不思議な力で身を守るといわれる。
物防を１０％アップしてくれる。","A deep indigo-colored talisman. Protects the wearer with 
magical powers. Increases P. DEF by 10%.",""
"13485","3435921409","Item Description ","高名な魔術師が魔力を込めたといわれる指輪。
術攻を１０％アップしてくれる。","A ring said to have been enchanted by a renowned sorcerer.
Increases the M.ATK by 10%.",""
"13486","3435921409","Item Description ","聖なる加護を受けた指輪。
一定時間毎にＨＰを１％回復してくれる。","A ring with a holy blessing. Restores 1% of HP at regular intervals.",""
"13487","3435921409","Item Description ","精神を安定させる効果を持つ指輪。
ＴＰ回復を１０％アップしてくれる。","A ring that has a tranquilizing effect.
Increases TP recovery by 10%.",""
"13488","3435921409","Item Description ","術式をかたどった魔術師のシンボル。
詠唱速度を１０％アップしてくれる。","A symbol of a sorcerer in the form of a magic formula.
It increases the speed of chanting by 10%.",""
"13489","3435921409","Item Description ","身につけたものの潜在能力を引き出すといわれる指輪。
ＯＶＬ時間を１０％アップしてくれる。","A ring that is said to bring out the potential of
the wearer. Increases OVL time by 10%.",""
"13490","3435921409","Item Description ","衝撃を吸収してくれる不思議な指輪。
ガード耐久値を２０％ＵＰしてくれる。","A mysterious ring that absorbs shock. It increases
the guard endurance value by 20%.",""
"13491","3435921409","Item Description ","残り時間が３０秒以下の時、ＨＰ、ＴＰ以外のステータスを
１０％アップしてくれる。（制限時間のあるバトルのみ有効）","During the last 30 seconds of battle,  increases stats except for 
HP and TP by 10%. (Effective only in battles with a time limit)",""
"13492","3435921409","Item Description ","火属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of fire attacks by 15%.",""
"13493","3435921409","Item Description ","水属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of water attacks by 15%.",""
"13494","3435921409","Item Description ","地属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of earth attacks by 15%.",""
"13495","3435921409","Item Description ","風属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of wind attacks by 15%.",""
"13496","3435921409","Item Description ","氷属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of ice attacks by 15%.",""
"13497","3435921409","Item Description ","雷属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of lightning attacks by 15%.",""
"13498","3435921409","Item Description ","光属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of light attacks by 15%.",""
"13499","3435921409","Item Description ","闇属性攻撃のダメージを１５％アップしてくれる。","Increases the damage of dark attacks by 15%.",""
"13500","3435921409","Item Description ","物防、術防、敏捷が０、ＨＰが５０％の状態で
バトルが始まるが、獲得ＧＰを１.５倍にしてくれる。","Start the battle with 0 physical defense, magic defense, agility,
and 50% HP. However, GP earned will be increased by 1.5x.",""
"13501","3435921409","Item Description ","非常に貴重な鉱石。装備者に神の加護を与えるという。
ＨＰとＴＰを１５％アップしてくれる。","An extremely precious ore. It is said to grant divine blessings
to those who equip it. Increases HP and TP by 15%.",""
"13502","3435921409","Item Description ","術攻撃を防いでくれる指輪。
術防を１０％アップしてくれる。","A ring that protects against M.ATK. 
It increases M.DEF by 10%.",""
"13503","3435921409","Item Description ","俊足の神が宿るというお守り。
敏捷を２０％アップしてくれるが、物防が２０％下がってしまう。","This amulet is said to be possessed by the god of agility. It increases agility
by 20%, but decreases physical defense by 20%.","お守り=amulet"
"13504","3435921409","Item Description ","魔力が上がる宝石が埋め込まれたお守り。
物防を５％アップしてくれる。","An amulet embedded with a gemstone that increases magical power.
Increases P.DEF by 5%.","お守り=amulet"
"13505","3435921409","Item Description ","飛龍の細工が掲げた宝石が装備者の能力を覚醒させるという。
物攻と術攻を５％アップしてくれる。","It is said that the jewel raised by the work of the flying dragon awakens the
ability of the equipped person. It will increase the physical and technical
attack by 5%.",""
"13506","3435921409","Item Description ","白虎の細工が咥えた宝石が装備者の能力を覚醒させるという。
物防と術防を５％アップしてくれる。","It is said that the jewel in the mouth of the white tiger awakens the ability
of the equipped person. Increases P.DEF and M.DEF by 5%.
",""
"13507","3435921409","Item Description ","赤い魔方陣をかたどったネックレス。
詠唱速度を３％アップしてくれる。","A magical red necklace with a circular shape.
Increase chanting speed by 3%.",""
"13508","3435921409","Item Description ","青い魔方陣をかたどったネックレス。
術を使った後の硬直を３％短くしてくれる。","A magical blue necklace with a circular shape.
Reduces the cooldown after using a n arte by 3%.",""
"13509","3435921409","Item Description ","何も装備していない状態。","Nothing is equipped.",""
"14000","3435921409","Skills","バイタリティ","Vitality","Skills name"
"14001","3435921409","Skills","バイタリティ２","Vitality 2",""
"14002","3435921409","Skills","バイタリティ３","Vitality 3",""
"14003","3435921409","Skills","バイタリティ４","Vitality 4",""
"14004","3435921409","Skills","バイタリティ５","Vitality 5",""
"14005","3435921409","Skills","リコール","Recall",""
"14006","3435921409","Skills","ＫＯヒール","KO Heal",""
"14007","3435921409","Skills","Ｐ・ＫＯヒール","P.KO Heal",""
"14008","3435921409","Skills","スピリッツ","Spirit",""
"14009","3435921409","Skills","スピリッツ２","Spirit 2",""
"14010","3435921409","Skills","スピリッツ３","Spirit 3",""
"14011","3435921409","Skills","スピリッツ４","Spirit 4",""
"14012","3435921409","Skills","スピリッツ５","Spirit 5",""
"14013","3435921409","Skills","ＴＰリジェネ","TP Regen",""
"14014","3435921409","Skills","ＴＰリジェネ２","TP Regen 2",""
"14015","3435921409","Skills","ＴＰリジェネ３","TP Regen 3",""
"14016","3435921409","Skills","ＴＰリジェネ４","TP Regen 4",""
"14017","3435921409","Skills","ＴＰリジェネ５","TP Regen 5",""
"14018","3435921409","Skills","ＴＰリカバー","TP Recovery",""
"14019","3435921409","Skills","ＴＰリカバー２","TP Recovery 2",""
"14020","3435921409","Skills","ＴＰリカバー３","TP Recovery 3",""
"14021","3435921409","Skills","ＴＰリカバー４","TP Recovery 4",""
"14022","3435921409","Skills","ＴＰリカバー５","TP Recovery 5",""
"14023","3435921409","Skills","ＴＰリバース","TP Reverse",""
"14024","3435921409","Skills","ＴＰリバース２","TP Reverse 2",""
"14025","3435921409","Skills","ＴＰリバース３","TP Reverse 3",""
"14026","3435921409","Skills","ＴＰリバース４","TP Reverse 4",""
"14027","3435921409","Skills","ＴＰリバース５","TP Reverse 5",""
"14028","3435921409","Skills","ハイテンション","High Tension",""
"14029","3435921409","Skills","ハイテンション２","High Tension 2",""
"14030","3435921409","Skills","リミッター","Limiter",""
"14031","3435921409","Skills","リミッター２","Limiter 2",""
"14032","3435921409","Skills","リミッター３","Limiter 3",""
"14033","3435921409","Skills","ストレングス","Strength",""
"14034","3435921409","Skills","ストレングス２","Strength 2",""
"14035","3435921409","Skills","ストレングス３","Strength 3",""
"14036","3435921409","Skills","ストレングス４","Strength 4",""
"14037","3435921409","Skills","ストレングス５","Strength 5",""
"14038","3435921409","Skills","Ｐ・ＫＯブースト","P.KO Boost",""
"14039","3435921409","Skills","ストレングスＧ","Strength G",""
"14040","3435921409","Skills","ディフェンド","Defense",""
"14041","3435921409","Skills","ディフェンド２","Defense 2",""
"14042","3435921409","Skills","ディフェンド３","Defense 3",""
"14043","3435921409","Skills","ディフェンド４","Defense 4",""
"14044","3435921409","Skills","ディフェンド５","Defense 5",""
"14045","3435921409","Skills","レジスト","Resist",""
"14046","3435921409","Skills","レジスト２","Resist 2",""
"14047","3435921409","Skills","レジスト３","Resist 3",""
"14048","3435921409","Skills","レジスト４","Resist 4",""
"14049","3435921409","Skills","レジスト５","Resist 5",""
"14050","3435921409","Skills","ディフェンドＧ","Defense G",""
"14051","3435921409","Skills","ディフェンドＧ２","Defense G2",""
"14052","3435921409","Skills","ディフェンドＧ３","Defense G3",""
"14053","3435921409","Skills","Ｐ・ＫＯディフェンド","P.KO Defense",""
"14054","3435921409","Skills","Ｐ・ＫＯアーマー","P.KO Armor",""
"14055","3435921409","Skills","スーパーアーマー","Super Armor",""
"14056","3435921409","Skills","ダッシュ","Dash",""
"14057","3435921409","Skills","ダッシュ２","Dash 2",""
"14058","3435921409","Skills","アクセラレイション","Acceleration",""
"14059","3435921409","Skills","エリアルジャンプ","Aerial Jump",""
"14060","3435921409","Skills","エリアルジャンプ２","Aerial Jump 2",""
"14061","3435921409","Skills","エリアルジャンプ３","Aerial Jump 3",""
"14062","3435921409","Skills","ロングジャンプ","Long Jump",""
"14063","3435921409","Skills","ロングジャンプ２","Long Jump 2",""
"14064","3435921409","Skills","ハイジャンプ","High Jump",""
"14065","3435921409","Skills","ハイジャンプ２","High Jump 2",""
"14066","3435921409","Skills","エリアルエスケープ","Aerial Escape",""
"14067","3435921409","Skills","レビテーション","Levitation",""
"14068","3435921409","Skills","レビテーション","Levitation",""
"14069","3435921409","Skills","ステップアップ","Step-Up",""
"14070","3435921409","Skills","ステップアップ２","Step-Up 2",""
"14071","3435921409","Skills","クイックステップ","Quicksteps",""
"14072","3435921409","Skills","ステップロング２","Long Steps 2",""
"14073","3435921409","Skills","ステップロング３","Long Steps 3",""
"14074","3435921409","Skills","ステップキャンセル","Step Cancel",""
"14075","3435921409","Skills","スウェーステップ","Step Sway",""
"14076","3435921409","Skills","ステップアーマー","Step Armor",""
"14077","3435921409","Skills","パッシングスルー","Passing Through",""
"14078","3435921409","Skills","パッシングリバース","Passing Reverse",""
"14079","3435921409","Skills","エリアルダッシュ","Aerial Dash",""
"14080","3435921409","Skills","エリアルダッシュ２","Aerial Dash 2",""
"14081","3435921409","Skills","エリアルダッシュ３","Aerial Dash 3",""
"14082","3435921409","Skills","Ｂステップロング","Long Steps B",""
"14083","3435921409","Skills","Ｂステップロング２","Long Steps B2",""
"14084","3435921409","Skills","エスケープ","Escape",""
"14085","3435921409","Skills","Ｂステップアップ２","Step-Up B2",""
"14086","3435921409","Skills","タッチダウン","Touchdown",""
"14087","3435921409","Skills","マジカル","Magical",""
"14088","3435921409","Skills","マジカル２","Magical 2",""
"14089","3435921409","Skills","マジカル３","Magical 3",""
"14090","3435921409","Skills","マジカル４","Magical 4",""
"14091","3435921409","Skills","マジカル５","Magical 5",""
"14092","3435921409","Skills","スピードスペル","Speed Cast",""
"14093","3435921409","Skills","スピードスペル２","Speed Cast 2",""
"14094","3435921409","Skills","スペルアップ３","Spell Up 3",""
"14095","3435921409","Skills","スペルアップ４","Spell Up 4",""
"14096","3435921409","Skills","スペルキープ","Spell Keep",""
"14097","3435921409","Skills","スペルチャージ","Spell Charge",""
"14098","3435921409","Skills","グレイス","Grace",""
"14099","3435921409","Skills","スペルディフェンド","Spell Defense",""
"14100","3435921409","Skills","ブレイクサプレス","Break Suppress",""
"14101","3435921409","Skills","ブレイクサプレス２","Break Suppress 2",""
"14102","3435921409","Skills","ブレイクサプレス３","Break Suppress 3",""
"14103","3435921409","Skills","ブレイクサプレス４","Break Suppress 4",""
"14104","3435921409","Skills","シールドリカバー","Shield Recover",""
"14105","3435921409","Skills","シールドリカバー２","Shield Recover 2",""
"14106","3435921409","Skills","シールドリカバー３","Shield Recover 3",""
"14107","3435921409","Skills","シールドリカバー４","Shield Recover 4",""
"14108","3435921409","Skills","クリティカルブレイク","Critical Break",""
"14109","3435921409","Skills","クリティカルブレイク２","Critical Break 2",""
"14110","3435921409","Skills","クリティカルブレイク３","Critical Break 3",""
"14111","3435921409","Skills","クリティカルブレイク４","Critical Break 4",""
"14112","3435921409","Skills","クリティカルブレイク５","Critical Break 5",""
"14113","3435921409","Skills","エリアルガード","Aerial Guard",""
"14114","3435921409","Skills","ジャストディフェンス","Precise Defense",""
"14115","3435921409","Skills","アドバンシングガード","Advancing Guard",""
"14116","3435921409","Skills","ガードインパクト","Guard Impact",""
